id,book_id,title,part,cat,vol,req_no,category_code,manifest
4107818,300-0193,黃帝內經素問註證發微,子部,医书,8,３００－０１９３,300,https://www.digital.archives.go.jp/api/iiif/4107818/manifest.json
4220594,300-0193,黃帝內經素問註證發微,子部,医书,9,３００－０１９３,300,https://www.digital.archives.go.jp/api/iiif/4220594/manifest.json
4107832,300-0200,醫說,子部,医书,1,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4107832/manifest.json
4107834,300-0200,醫說,子部,医书,2,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4107834/manifest.json
4108668,300-0200,醫說,子部,医书,3,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4108668/manifest.json
4108670,300-0200,醫說,子部,医书,4,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4108670/manifest.json
4108672,300-0200,醫說,子部,医书,5,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4108672/manifest.json
4108674,300-0200,醫說,子部,医书,6,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4108674/manifest.json
4108675,300-0200,醫說,子部,医书,7,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4108675/manifest.json
4108676,300-0200,醫說,子部,医书,8,３００－０２００,300,https://www.digital.archives.go.jp/api/iiif/4108676/manifest.json
1079804,300-0204,新刻褚氏遺書,子部,医书,1,３００－０２０４,300,https://www.digital.archives.go.jp/api/iiif/1079804/manifest.json
1079803,300-0205,新刻褚氏遺書,子部,医书,1,３００－０２０５,300,https://www.digital.archives.go.jp/api/iiif/1079803/manifest.json
4108678,300-0206,扁鵲心書,子部,医书,1,３００－０２０６,300,https://www.digital.archives.go.jp/api/iiif/4108678/manifest.json
4222427,300-0206,扁鵲心書,子部,医书,2,３００－０２０６,300,https://www.digital.archives.go.jp/api/iiif/4222427/manifest.json
4108682,300-0207,安老懷幼書,子部,医书,1,３００－０２０７,300,https://www.digital.archives.go.jp/api/iiif/4108682/manifest.json
4108683,300-0207,安老懷幼書,子部,医书,2,３００－０２０７,300,https://www.digital.archives.go.jp/api/iiif/4108683/manifest.json
4109519,300-0207,安老懷幼書,子部,医书,3,３００－０２０７,300,https://www.digital.archives.go.jp/api/iiif/4109519/manifest.json
4109521,300-0207,安老懷幼書,子部,医书,4,３００－０２０７,300,https://www.digital.archives.go.jp/api/iiif/4109521/manifest.json
4223349,300-0211,重校聖濟總錄,子部,医书,1,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4223349/manifest.json
4223350,300-0211,重校聖濟總錄,子部,医书,2,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4223350/manifest.json
4223351,300-0211,重校聖濟總錄,子部,医书,3,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4223351/manifest.json
4223352,300-0211,重校聖濟總錄,子部,医书,4,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4223352/manifest.json
4223353,300-0211,重校聖濟總錄,子部,医书,5,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4223353/manifest.json
4224248,300-0211,重校聖濟總錄,子部,医书,6,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224248/manifest.json
4224249,300-0211,重校聖濟總錄,子部,医书,7,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224249/manifest.json
4224250,300-0211,重校聖濟總錄,子部,医书,8,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224250/manifest.json
4224251,300-0211,重校聖濟總錄,子部,医书,9,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224251/manifest.json
4224252,300-0211,重校聖濟總錄,子部,医书,10,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224252/manifest.json
4224253,300-0211,重校聖濟總錄,子部,医书,11,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224253/manifest.json
4224254,300-0211,重校聖濟總錄,子部,医书,12,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224254/manifest.json
4224255,300-0211,重校聖濟總錄,子部,医书,13,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224255/manifest.json
4224256,300-0211,重校聖濟總錄,子部,医书,14,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224256/manifest.json
4224257,300-0211,重校聖濟總錄,子部,医书,15,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224257/manifest.json
4224258,300-0211,重校聖濟總錄,子部,医书,16,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224258/manifest.json
4224259,300-0211,重校聖濟總錄,子部,医书,17,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224259/manifest.json
4224260,300-0211,重校聖濟總錄,子部,医书,18,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224260/manifest.json
4224261,300-0211,重校聖濟總錄,子部,医书,19,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224261/manifest.json
4224262,300-0211,重校聖濟總錄,子部,医书,20,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224262/manifest.json
4224263,300-0211,重校聖濟總錄,子部,医书,21,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224263/manifest.json
4224264,300-0211,重校聖濟總錄,子部,医书,22,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4224264/manifest.json
4225162,300-0211,重校聖濟總錄,子部,医书,23,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225162/manifest.json
4225163,300-0211,重校聖濟總錄,子部,医书,24,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225163/manifest.json
4225164,300-0211,重校聖濟總錄,子部,医书,25,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225164/manifest.json
4225165,300-0211,重校聖濟總錄,子部,医书,26,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225165/manifest.json
4225166,300-0211,重校聖濟總錄,子部,医书,27,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225166/manifest.json
4225167,300-0211,重校聖濟總錄,子部,医书,28,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225167/manifest.json
4225168,300-0211,重校聖濟總錄,子部,医书,29,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225168/manifest.json
4225169,300-0211,重校聖濟總錄,子部,医书,30,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225169/manifest.json
4225170,300-0211,重校聖濟總錄,子部,医书,31,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225170/manifest.json
4225171,300-0211,重校聖濟總錄,子部,医书,32,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225171/manifest.json
4225172,300-0211,重校聖濟總錄,子部,医书,33,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225172/manifest.json
4225173,300-0211,重校聖濟總錄,子部,医书,34,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225173/manifest.json
4225174,300-0211,重校聖濟總錄,子部,医书,35,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225174/manifest.json
4225175,300-0211,重校聖濟總錄,子部,医书,36,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225175/manifest.json
4225176,300-0211,重校聖濟總錄,子部,医书,37,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225176/manifest.json
4225177,300-0211,重校聖濟總錄,子部,医书,38,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225177/manifest.json
4225178,300-0211,重校聖濟總錄,子部,医书,39,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4225178/manifest.json
4226059,300-0211,重校聖濟總錄,子部,医书,40,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226059/manifest.json
4226060,300-0211,重校聖濟總錄,子部,医书,41,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226060/manifest.json
4226061,300-0211,重校聖濟總錄,子部,医书,42,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226061/manifest.json
4226062,300-0211,重校聖濟總錄,子部,医书,43,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226062/manifest.json
4226063,300-0211,重校聖濟總錄,子部,医书,44,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226063/manifest.json
4226064,300-0211,重校聖濟總錄,子部,医书,45,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226064/manifest.json
4226065,300-0211,重校聖濟總錄,子部,医书,46,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226065/manifest.json
4226066,300-0211,重校聖濟總錄,子部,医书,47,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226066/manifest.json
4226067,300-0211,重校聖濟總錄,子部,医书,48,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226067/manifest.json
4226068,300-0211,重校聖濟總錄,子部,医书,49,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226068/manifest.json
4226069,300-0211,重校聖濟總錄,子部,医书,50,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226069/manifest.json
4226070,300-0211,重校聖濟總錄,子部,医书,51,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226070/manifest.json
4226071,300-0211,重校聖濟總錄,子部,医书,52,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226071/manifest.json
4226072,300-0211,重校聖濟總錄,子部,医书,53,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226072/manifest.json
4226073,300-0211,重校聖濟總錄,子部,医书,54,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226073/manifest.json
4226074,300-0211,重校聖濟總錄,子部,医书,55,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226074/manifest.json
4226075,300-0211,重校聖濟總錄,子部,医书,56,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226075/manifest.json
4226966,300-0211,重校聖濟總錄,子部,医书,57,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226966/manifest.json
4226967,300-0211,重校聖濟總錄,子部,医书,58,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226967/manifest.json
4226968,300-0211,重校聖濟總錄,子部,医书,59,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226968/manifest.json
4226969,300-0211,重校聖濟總錄,子部,医书,60,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226969/manifest.json
4226970,300-0211,重校聖濟總錄,子部,医书,61,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226970/manifest.json
4226971,300-0211,重校聖濟總錄,子部,医书,62,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226971/manifest.json
4226972,300-0211,重校聖濟總錄,子部,医书,63,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226972/manifest.json
4226973,300-0211,重校聖濟總錄,子部,医书,64,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226973/manifest.json
4226974,300-0211,重校聖濟總錄,子部,医书,65,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226974/manifest.json
4226975,300-0211,重校聖濟總錄,子部,医书,66,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226975/manifest.json
4226976,300-0211,重校聖濟總錄,子部,医书,67,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226976/manifest.json
4226977,300-0211,重校聖濟總錄,子部,医书,68,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226977/manifest.json
4226978,300-0211,重校聖濟總錄,子部,医书,69,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226978/manifest.json
4226979,300-0211,重校聖濟總錄,子部,医书,70,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226979/manifest.json
4226980,300-0211,重校聖濟總錄,子部,医书,71,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226980/manifest.json
4226981,300-0211,重校聖濟總錄,子部,医书,72,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226981/manifest.json
4226982,300-0211,重校聖濟總錄,子部,医书,73,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4226982/manifest.json
4227874,300-0211,重校聖濟總錄,子部,医书,74,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227874/manifest.json
4227875,300-0211,重校聖濟總錄,子部,医书,75,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227875/manifest.json
4227876,300-0211,重校聖濟總錄,子部,医书,76,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227876/manifest.json
4227877,300-0211,重校聖濟總錄,子部,医书,77,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227877/manifest.json
4227878,300-0211,重校聖濟總錄,子部,医书,78,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227878/manifest.json
4227879,300-0211,重校聖濟總錄,子部,医书,79,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227879/manifest.json
4227880,300-0211,重校聖濟總錄,子部,医书,80,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227880/manifest.json
4227881,300-0211,重校聖濟總錄,子部,医书,81,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227881/manifest.json
4227882,300-0211,重校聖濟總錄,子部,医书,82,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227882/manifest.json
4227883,300-0211,重校聖濟總錄,子部,医书,83,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227883/manifest.json
4227884,300-0211,重校聖濟總錄,子部,医书,84,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227884/manifest.json
4227885,300-0211,重校聖濟總錄,子部,医书,85,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227885/manifest.json
4227886,300-0211,重校聖濟總錄,子部,医书,86,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227886/manifest.json
4227887,300-0211,重校聖濟總錄,子部,医书,87,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227887/manifest.json
4227888,300-0211,重校聖濟總錄,子部,医书,88,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227888/manifest.json
4227889,300-0211,重校聖濟總錄,子部,医书,89,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227889/manifest.json
4227890,300-0211,重校聖濟總錄,子部,医书,90,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4227890/manifest.json
4228781,300-0211,重校聖濟總錄,子部,医书,91,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228781/manifest.json
4228782,300-0211,重校聖濟總錄,子部,医书,92,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228782/manifest.json
4228783,300-0211,重校聖濟總錄,子部,医书,93,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228783/manifest.json
4228784,300-0211,重校聖濟總錄,子部,医书,94,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228784/manifest.json
4228785,300-0211,重校聖濟總錄,子部,医书,95,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228785/manifest.json
4228786,300-0211,重校聖濟總錄,子部,医书,96,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228786/manifest.json
4228787,300-0211,重校聖濟總錄,子部,医书,97,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228787/manifest.json
4228788,300-0211,重校聖濟總錄,子部,医书,98,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228788/manifest.json
4228789,300-0211,重校聖濟總錄,子部,医书,99,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228789/manifest.json
4228790,300-0211,重校聖濟總錄,子部,医书,100,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228790/manifest.json
4110381,300-0211,重校聖濟總錄,子部,医书,101,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110381/manifest.json
4110382,300-0211,重校聖濟總錄,子部,医书,102,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110382/manifest.json
4110383,300-0211,重校聖濟總錄,子部,医书,103,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110383/manifest.json
4110384,300-0211,重校聖濟總錄,子部,医书,104,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110384/manifest.json
4110385,300-0211,重校聖濟總錄,子部,医书,105,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110385/manifest.json
4110386,300-0211,重校聖濟總錄,子部,医书,106,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110386/manifest.json
4110387,300-0211,重校聖濟總錄,子部,医书,107,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110387/manifest.json
4110388,300-0211,重校聖濟總錄,子部,医书,108,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110388/manifest.json
4110389,300-0211,重校聖濟總錄,子部,医书,109,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110389/manifest.json
4110390,300-0211,重校聖濟總錄,子部,医书,110,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110390/manifest.json
4110391,300-0211,重校聖濟總錄,子部,医书,111,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4110391/manifest.json
4111233,300-0211,重校聖濟總錄,子部,医书,112,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111233/manifest.json
4111234,300-0211,重校聖濟總錄,子部,医书,113,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111234/manifest.json
4111235,300-0211,重校聖濟總錄,子部,医书,114,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111235/manifest.json
4111236,300-0211,重校聖濟總錄,子部,医书,115,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111236/manifest.json
4111237,300-0211,重校聖濟總錄,子部,医书,116,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111237/manifest.json
4111238,300-0211,重校聖濟總錄,子部,医书,117,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111238/manifest.json
4111240,300-0211,重校聖濟總錄,子部,医书,118,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111240/manifest.json
4111242,300-0211,重校聖濟總錄,子部,医书,119,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111242/manifest.json
4111244,300-0211,重校聖濟總錄,子部,医书,120,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111244/manifest.json
4111249,300-0211,重校聖濟總錄,子部,医书,121,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4111249/manifest.json
4112095,300-0211,重校聖濟總錄,子部,医书,122,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112095/manifest.json
4112096,300-0211,重校聖濟總錄,子部,医书,123,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112096/manifest.json
4112098,300-0211,重校聖濟總錄,子部,医书,124,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112098/manifest.json
4112100,300-0211,重校聖濟總錄,子部,医书,125,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112100/manifest.json
4112101,300-0211,重校聖濟總錄,子部,医书,126,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112101/manifest.json
4228791,300-0211,重校聖濟總錄,子部,医书,127,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228791/manifest.json
4228792,300-0211,重校聖濟總錄,子部,医书,128,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228792/manifest.json
4228793,300-0211,重校聖濟總錄,子部,医书,129,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228793/manifest.json
4228795,300-0211,重校聖濟總錄,子部,医书,130,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228795/manifest.json
4228797,300-0211,重校聖濟總錄,子部,医书,131,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4228797/manifest.json
4229689,300-0211,重校聖濟總錄,子部,医书,132,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229689/manifest.json
4229691,300-0211,重校聖濟總錄,子部,医书,133,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229691/manifest.json
4229693,300-0211,重校聖濟總錄,子部,医书,134,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229693/manifest.json
4229695,300-0211,重校聖濟總錄,子部,医书,135,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229695/manifest.json
4229697,300-0211,重校聖濟總錄,子部,医书,136,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229697/manifest.json
4229699,300-0211,重校聖濟總錄,子部,医书,137,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229699/manifest.json
4229700,300-0211,重校聖濟總錄,子部,医书,138,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229700/manifest.json
4229701,300-0211,重校聖濟總錄,子部,医书,139,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229701/manifest.json
4229702,300-0211,重校聖濟總錄,子部,医书,140,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4229702/manifest.json
4215988,300-0211,重校聖濟總錄,子部,医书,141,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4215988/manifest.json
4215990,300-0211,重校聖濟總錄,子部,医书,142,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4215990/manifest.json
4215992,300-0211,重校聖濟總錄,子部,医书,143,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4215992/manifest.json
4215994,300-0211,重校聖濟總錄,子部,医书,144,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4215994/manifest.json
4112103,300-0211,重校聖濟總錄,子部,医书,145,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112103/manifest.json
4112105,300-0211,重校聖濟總錄,子部,医书,146,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112105/manifest.json
4112106,300-0211,重校聖濟總錄,子部,医书,147,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112106/manifest.json
4112108,300-0211,重校聖濟總錄,子部,医书,148,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112108/manifest.json
4112109,300-0211,重校聖濟總錄,子部,医书,149,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112109/manifest.json
4112110,300-0211,重校聖濟總錄,子部,医书,150,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112110/manifest.json
4112949,300-0211,重校聖濟總錄,子部,医书,151,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112949/manifest.json
4112950,300-0211,重校聖濟總錄,子部,医书,152,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112950/manifest.json
4112951,300-0211,重校聖濟總錄,子部,医书,153,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112951/manifest.json
4112954,300-0211,重校聖濟總錄,子部,医书,154,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4112954/manifest.json
4215996,300-0211,重校聖濟總錄,子部,医书,155,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4215996/manifest.json
4215998,300-0211,重校聖濟總錄,子部,医书,156,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4215998/manifest.json
4216000,300-0211,重校聖濟總錄,子部,医书,157,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4216000/manifest.json
4216002,300-0211,重校聖濟總錄,子部,医书,158,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4216002/manifest.json
4216902,300-0211,重校聖濟總錄,子部,医书,159,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4216902/manifest.json
4216904,300-0211,重校聖濟總錄,子部,医书,160,３００－０２１１,300,https://www.digital.archives.go.jp/api/iiif/4216904/manifest.json
4216917,300-0212,大德重校聖濟總錄,子部,医书,1,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4216917/manifest.json
4216918,300-0212,大德重校聖濟總錄,子部,医书,2,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4216918/manifest.json
4217826,300-0212,大德重校聖濟總錄,子部,医书,3,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217826/manifest.json
4217827,300-0212,大德重校聖濟總錄,子部,医书,4,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217827/manifest.json
4217828,300-0212,大德重校聖濟總錄,子部,医书,5,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217828/manifest.json
4217829,300-0212,大德重校聖濟總錄,子部,医书,6,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217829/manifest.json
4217830,300-0212,大德重校聖濟總錄,子部,医书,7,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217830/manifest.json
4217831,300-0212,大德重校聖濟總錄,子部,医书,8,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217831/manifest.json
4217832,300-0212,大德重校聖濟總錄,子部,医书,9,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217832/manifest.json
4217833,300-0212,大德重校聖濟總錄,子部,医书,10,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217833/manifest.json
4217834,300-0212,大德重校聖濟總錄,子部,医书,11,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217834/manifest.json
4106979,300-0212,大德重校聖濟總錄,子部,医书,12,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4106979/manifest.json
4217835,300-0212,大德重校聖濟總錄,子部,医书,13,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217835/manifest.json
4217836,300-0212,大德重校聖濟總錄,子部,医书,14,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217836/manifest.json
4217837,300-0212,大德重校聖濟總錄,子部,医书,15,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217837/manifest.json
4217838,300-0212,大德重校聖濟總錄,子部,医书,16,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217838/manifest.json
4217839,300-0212,大德重校聖濟總錄,子部,医书,17,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217839/manifest.json
4217840,300-0212,大德重校聖濟總錄,子部,医书,18,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217840/manifest.json
4217841,300-0212,大德重校聖濟總錄,子部,医书,19,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217841/manifest.json
4217842,300-0212,大德重校聖濟總錄,子部,医书,20,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4217842/manifest.json
4218749,300-0212,大德重校聖濟總錄,子部,医书,21,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218749/manifest.json
4218750,300-0212,大德重校聖濟總錄,子部,医书,22,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218750/manifest.json
4218751,300-0212,大德重校聖濟總錄,子部,医书,23,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218751/manifest.json
4218752,300-0212,大德重校聖濟總錄,子部,医书,24,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218752/manifest.json
4218753,300-0212,大德重校聖濟總錄,子部,医书,25,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218753/manifest.json
4218754,300-0212,大德重校聖濟總錄,子部,医书,26,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218754/manifest.json
4218755,300-0212,大德重校聖濟總錄,子部,医书,27,３００－０２１２,300,https://www.digital.archives.go.jp/api/iiif/4218755/manifest.json
